,price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,cash_rate,property_inflation_index,km_from_cbd,population_(rounded)*,median_house_price_(2020),median_house_price_(2021),%_change,median_house_rent_(per_week),median_apartment_price_(2020),median_apartment_rent_(per_week),public_housing_%,avg._years_held,time_to_cbd_(public_transport)_[town_hall_st],time_to_cbd_(driving)_[town_hall_st]
6314,1980000,2021-04-13,Palm Beach,0,0,0,1625,Land,1593,54704,0.1,197.9,31.42,1750.0,3400000.0,3750000.0,10.29,1080.0,725000.0,750.0,0.0,12.8,110.0,60.0
6315,1500000,2021-04-13,Shelly Beach,2,3,2,575,House,1318,33696,0.1,197.9,60.56,,,,,,,,,,,
6316,1450000,2021-04-13,Ellis Lane,3,5,5,4070,House,857,43784,0.1,197.9,52.54,,,,,,,,,,,
6317,1200000,2021-04-13,Mount Pritchard,1,3,1,1739,House,9955,24128,0.1,197.9,28.89,10000.0,640000.0,750000.0,17.19,430.0,725000.0,360.0,10.0,15.3,80.0,45.0
6318,1180000,2021-04-13,Cranebrook,3,5,2,502,House,15759,40716,0.1,197.9,49.66,16000.0,625000.0,750000.0,20.0,450.0,515000.0,390.0,9.0,12.3,95.0,55.0
6319,925000,2021-04-13,Umina Beach,2,3,2,502,House,16733,29380,0.1,197.9,39.51,,,,,,,,,,,
6320,3925000,2021-04-14,Avoca Beach,3,3,2,550,House,4584,39728,0.1,197.9,48.53,,,,,,,,,,,
6321,3750000,2021-04-14,Clontarf,2,3,2,520,House,1737,59280,0.1,197.9,7.69,1800.0,3700000.0,1500000.0,-100.0,1450.0,725000.0,500.0,0.0,13.4,55.0,25.0
6322,2641000,2021-04-14,Marrickville,1,3,3,591,House,26592,41236,0.1,197.9,7.23,28000.0,1400000.0,1700000.0,21.43,750.0,740000.0,500.0,5.0,13.4,20.0,35.0
6323,2400000,2021-04-14,Penshurst,3,5,2,520,House,12786,34684,0.1,197.9,16.01,13000.0,1150000.0,1350000.0,17.39,610.0,590000.0,420.0,1.0,17.5,25.0,35.0
6324,2350000,2021-04-14,Grasmere,3,6,4,4000,House,1963,36244,0.1,197.9,53.97,,,,,,,,,,,
6325,2300000,2021-04-14,Hurlstone Park,2,4,3,588,House,4692,39624,0.1,197.9,9.03,4750.0,1450000.0,1800000.0,24.14,680.0,715000.0,480.0,2.0,22.3,20.0,25.0
6326,2300000,2021-04-14,Macmasters Beach,3,7,3,1144,House,1294,37440,0.1,197.9,44.72,,,,,,,,,,,
6327,2035000,2021-04-14,Rosebery,1,3,2,398,House,10117,42172,0.1,197.9,5.94,10500.0,1650000.0,1850000.0,12.12,825.0,860000.0,665.0,3.0,14.1,30.0,20.0
6328,1903250,2021-04-14,North Epping,1,3,2,715,House,4526,45344,0.1,197.9,15.94,,,,,,,,,,,
6329,1892000,2021-04-14,Claremont Meadows,4,6,3,950,House,4776,41704,0.1,197.9,43.49,,,,,,,,,,,
6330,1875000,2021-04-14,Terrigal,3,6,2,1985,House,11349,38168,0.1,197.9,50.75,,,,,,,,,,,
6331,1580000,2021-04-14,Marrickville,1,2,0,167,House,26592,41236,0.1,197.9,7.23,28000.0,1400000.0,1700000.0,21.43,750.0,740000.0,500.0,5.0,13.4,20.0,35.0
6332,1160000,2021-04-14,Parklea,2,4,2,600,House,3465,43004,0.1,197.9,31.23,3500.0,890000.0,1030000.0,15.73,550.0,725000.0,470.0,0.0,7.8,70.0,40.0
6333,1115000,2021-04-14,Umina Beach,2,4,3,620,House,16733,29380,0.1,197.9,39.51,,,,,,,,,,,
6334,1040000,2021-04-14,East Gosford,1,4,2,835,House,4238,31252,0.1,197.9,49.55,,,,,,,,,,,
6335,2690000,2021-04-15,Penrith,2,6,1,1682,House,13295,32240,0.1,197.9,49.99,13500.0,630000.0,750000.0,19.05,410.0,450000.0,380.0,11.0,10.6,60.0,50.0
6336,1290000,2021-04-15,Springfield,3,5,2,550,House,4104,34320,0.1,197.9,50.8,,,,,,,,,,,
6337,1200000,2021-04-15,Umina Beach,2,4,2,2010,House,16733,29380,0.1,197.9,39.51,,,,,,,,,,,
6338,1001000,2021-04-15,Point Clare,3,6,2,689,House,3731,31772,0.1,197.9,48.17,,,,,,,,,,,
6339,925000,2021-04-15,Umina Beach,2,3,1,520,House,16733,29380,0.1,197.9,39.51,,,,,,,,,,,
6340,865000,2021-04-15,Rhodes,2,2,1,107,Apartment,11906,38272,0.1,197.9,11.87,12000.0,2500000.0,1500000.0,-100.0,645.0,850000.0,630.0,1.0,13.0,30.0,25.0
6341,8880000,2021-04-16,Northbridge,4,5,3,876,House,6347,60060,0.1,197.9,6.03,6500.0,3000000.0,3500000.0,16.67,1200.0,1100000.0,675.0,0.0,15.4,35.0,15.0
6342,4470000,2021-04-16,Northbridge,3,4,2,1378,House,6347,60060,0.1,197.9,6.03,6500.0,3000000.0,3500000.0,16.67,1200.0,1100000.0,675.0,0.0,15.4,35.0,15.0
6343,2225000,2021-04-16,Oatlands,2,4,4,923,House,5660,36660,0.1,197.9,18.77,5750.0,1450000.0,1800000.0,24.14,640.0,790000.0,550.0,6.0,15.6,55.0,30.0
6344,2000000,2021-04-16,Summer Hill,1,3,1,201,House,7311,51636,0.1,197.9,7.42,7750.0,1700000.0,2100000.0,23.53,770.0,770000.0,475.0,1.0,15.2,30.0,20.0
6345,2000000,2021-04-16,Lilyfield,1,3,1,139,House,7616,58916,0.1,197.9,4.57,8000.0,1700000.0,2000000.0,17.65,835.0,930000.0,530.0,11.0,12.0,25.0,10.0
6346,1675000,2021-04-16,Kurnell,3,4,2,552,House,2267,39364,0.1,197.9,17.42,2500.0,1200000.0,1500000.0,25.0,630.0,725000.0,580.0,0.0,15.3,85.0,45.0
6347,1230000,2021-04-16,East Gosford,2,3,2,300,House,4238,31252,0.1,197.9,49.55,,,,,,,,,,,
6348,1000000,2021-04-16,Ultimo,2,2,1,197,Apartment,8845,20072,0.1,197.9,1.9,9250.0,1350000.0,1700000.0,25.93,750.0,665000.0,605.0,5.0,13.0,15.0,8.0
6349,1000000,2021-04-16,Niagara Park,2,4,2,803,House,2743,33384,0.1,197.9,55.43,,,,,,,,,,,
6350,5270000,2021-04-17,North Bondi,2,4,2,533,House,9165,62608,0.1,197.9,6.63,,,,,,,,,,,
6351,3100000,2021-04-17,Cammeray,1,3,3,505,House,7006,72020,0.1,197.9,4.73,7000.0,2200000.0,2500000.0,13.64,1100.0,950000.0,610.0,1.0,14.0,30.0,10.0
6352,3015000,2021-04-17,Rodd Point,1,3,1,480,House,1376,44876,0.1,197.9,6.12,1500.0,1950000.0,2400000.0,23.08,865.0,725000.0,500.0,0.0,15.5,35.0,15.0
6353,3000000,2021-04-17,Killcare,2,4,1,651,House,473,38584,0.1,197.9,40.73,,,,,,,,,,,
6354,2950000,2021-04-17,Camperdown,3,4,1,220,House,10341,46228,0.1,197.9,3.63,11000.0,1350000.0,1800000.0,33.33,785.0,760000.0,620.0,4.0,11.7,20.0,15.0
6355,2700000,2021-04-17,Peakhurst,1,3,2,1448,House,10539,31876,0.1,197.9,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
6356,2650000,2021-04-17,Manly Vale,2,5,3,588,House,6160,48620,0.1,197.9,10.57,6250.0,2000000.0,2600000.0,30.0,930.0,775000.0,570.0,3.0,13.8,45.0,30.0
6357,2510000,2021-04-17,Randwick,1,4,1,240,House,29986,57460,0.1,197.9,6.53,32000.0,2550000.0,2950000.0,15.69,950.0,960000.0,600.0,1.0,12.1,25.0,20.0
6358,2305000,2021-04-17,Killcare,2,3,0,866,House,473,38584,0.1,197.9,40.73,,,,,,,,,,,
6359,2300000,2021-04-17,Denistone,4,4,2,1151,House,3751,40040,0.1,197.9,13.34,4000.0,1550000.0,2000000.0,29.03,720.0,980000.0,610.0,0.0,13.2,30.0,25.0
6360,2191000,2021-04-17,Rhodes,3,5,2,637,House,11906,38272,0.1,197.9,11.87,12000.0,2500000.0,1500000.0,-100.0,645.0,850000.0,630.0,1.0,13.0,30.0,25.0
6361,2000000,2021-04-17,Ashfield,1,3,1,520,House,23841,35412,0.1,197.9,8.08,25000.0,1500000.0,1750000.0,16.67,650.0,680000.0,480.0,1.0,14.8,20.0,20.0
6362,1930000,2021-04-17,Ashbury,1,3,1,428,House,3329,38636,0.1,197.9,9.41,3500.0,1450000.0,1750000.0,20.69,750.0,725000.0,500.0,0.0,17.8,40.0,20.0
6363,1691500,2021-04-17,Bexley North,1,3,3,481,House,4097,31876,0.1,197.9,12.24,4250.0,1150000.0,1400000.0,21.74,610.0,580000.0,485.0,7.0,18.3,45.0,35.0
6364,1660500,2021-04-17,Kellyville,2,4,2,697,House,27971,46228,0.1,197.9,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
6365,1660000,2021-04-17,Kellyville,2,4,2,406,House,27971,46228,0.1,197.9,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
6366,1528000,2021-04-17,Potts Hill,3,5,2,522,House,893,40820,0.1,197.9,16.67,,,,,,,,,,,
6367,1506000,2021-04-17,Taren Point,1,3,1,645,House,1734,36296,0.1,197.9,18.73,1800.0,1400000.0,1800000.0,28.57,920.0,990000.0,500.0,0.0,22.7,55.0,30.0
6368,1375000,2021-04-17,Killcare,1,2,0,885,House,473,38584,0.1,197.9,40.73,,,,,,,,,,,
6369,1370000,2021-04-17,Enfield,2,3,2,346,House,2833,33280,0.1,197.9,10.88,3000.0,1250000.0,1650000.0,32.0,600.0,635000.0,470.0,4.0,16.2,45.0,25.0
6370,1357000,2021-04-17,Mount Druitt,3,5,2,1012,House,16726,26000,0.1,197.9,38.24,17000.0,655000.0,775000.0,18.32,395.0,395000.0,340.0,2.0,12.8,50.0,45.0
6371,1210000,2021-04-17,Regents Park,3,4,2,606,House,4926,24908,0.1,197.9,16.99,5000.0,810000.0,950000.0,17.28,465.0,430000.0,390.0,11.0,13.9,35.0,30.0
6372,1115000,2021-04-17,Banksia,1,2,1,392,House,3388,33904,0.1,197.9,10.82,3500.0,1050000.0,1250000.0,19.05,650.0,620000.0,450.0,0.0,14.6,20.0,25.0
6373,1100000,2021-04-17,Spring Farm,3,5,2,450,House,4307,53196,0.1,197.9,50.15,4500.0,675000.0,780000.0,15.56,505.0,725000.0,370.0,0.0,4.4,110.0,55.0
6374,1032000,2021-04-17,Greenacre,1,4,1,490,House,24373,22672,0.1,197.9,14.61,24500.0,910000.0,1100000.0,20.88,580.0,590000.0,445.0,12.0,13.3,50.0,30.0
6375,1010000,2021-04-17,Fairfield West,2,5,1,556,House,11575,22620,0.1,197.9,26.47,,,,,,,,,,,
6376,940000,2021-04-17,Greenacre,1,3,2,575,House,24373,22672,0.1,197.9,14.61,24500.0,910000.0,1100000.0,20.88,580.0,590000.0,445.0,12.0,13.3,50.0,30.0
6377,1540000,2021-04-18,Kellyville,2,5,2,450,House,27971,46228,0.1,197.9,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
6378,2980000,2021-04-19,Castle Cove,2,3,2,784,House,2554,50856,0.1,197.9,8.8,2750.0,2500000.0,3300000.0,32.0,1100.0,725000.0,500.0,0.0,17.3,35.0,20.0
6379,2400000,2021-04-19,Avoca Beach,2,4,2,592,House,4584,39728,0.1,197.9,48.53,,,,,,,,,,,
6380,2275000,2021-04-19,Copacabana,3,4,2,907,House,2735,39312,0.1,197.9,46.9,,,,,,,,,,,
6381,2030000,2021-04-19,Kellyville,2,4,2,599,House,27971,46228,0.1,197.9,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
6382,1981000,2021-04-19,Canterbury,2,3,1,398,House,7233,34632,0.1,197.9,10.09,7250.0,1300000.0,1500000.0,15.38,600.0,650000.0,500.0,1.0,19.2,25.0,20.0
6383,1825000,2021-04-19,Chittaway Point,3,4,4,771,House,941,34320,0.1,197.9,64.12,,,,,,,,,,,
6384,1610000,2021-04-19,Canley Heights,3,4,3,740,House,10974,22152,0.1,197.9,26.64,,,,,,,,,,,
6385,1350000,2021-04-19,Macmasters Beach,2,3,2,727,House,1294,37440,0.1,197.9,44.72,,,,,,,,,,,
6386,1310000,2021-04-19,Terrigal,2,5,2,569,House,11349,38168,0.1,197.9,50.75,,,,,,,,,,,
6387,1230000,2021-04-19,Terrigal,2,3,2,620,House,11349,38168,0.1,197.9,50.75,,,,,,,,,,,
6388,1055000,2021-04-19,Kellyville,3,4,0,275,House,27971,46228,0.1,197.9,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
6389,1049500,2021-04-19,Springfield,2,4,3,1038,House,4104,34320,0.1,197.9,50.8,,,,,,,,,,,
6390,3275000,2021-04-20,Wollstonecraft,2,4,2,745,House,8323,72176,0.1,197.9,3.78,8750.0,2600000.0,2900000.0,11.54,1225.0,1050000.0,615.0,2.0,11.4,10.0,15.0
6391,2225000,2021-04-20,Ramsgate Beach,1,2,1,477,House,1660,39624,0.1,197.9,14.29,,,,,,,,,,,
6392,2100000,2021-04-20,St Huberts Island,3,5,2,664,House,1058,34632,0.1,197.9,42.95,,,,,,,,,,,
6393,2058888,2021-04-20,Hornsby Heights,4,4,4,746,House,6305,43576,0.1,197.9,25.37,,,,,,,,,,,
6394,2006088,2021-04-20,Chifley,2,3,3,292,House,3233,36452,0.1,197.9,11.99,3500.0,1700000.0,2000000.0,17.65,1000.0,725000.0,490.0,15.0,13.3,45.0,25.0
6395,1685000,2021-04-20,Enmore,1,3,1,171,House,3880,53872,0.1,197.9,5.37,4000.0,1400000.0,1750000.0,25.0,845.0,650000.0,440.0,1.0,11.1,30.0,20.0
6396,1500000,2021-04-20,Regentville,2,4,2,838,House,809,40456,0.1,197.9,51.59,,,,,,,,,,,
6397,1435000,2021-04-20,Canterbury,3,3,5,512,House,7233,34632,0.1,197.9,10.09,7250.0,1300000.0,1500000.0,15.38,600.0,650000.0,500.0,1.0,19.2,25.0,20.0
6398,1380000,2021-04-20,Dolls Point,2,3,2,181,Apartment,1661,45136,0.1,197.9,15.45,1700.0,1900000.0,1500000.0,-100.0,637.5,700000.0,460.0,1.0,13.0,50.0,25.0
6399,1280000,2021-04-20,Booker Bay,3,6,4,626,House,1326,28860,0.1,197.9,41.1,,,,,,,,,,,
6400,1165000,2021-04-20,The Entrance,2,4,1,835,House,4006,26572,0.1,197.9,63.63,,,,,,,,,,,
6401,1000000,2021-04-20,Terrigal,2,3,2,462,House,11349,38168,0.1,197.9,50.75,,,,,,,,,,,
6402,1000000,2021-04-20,Ramsgate Beach,1,2,1,138,House,1660,39624,0.1,197.9,14.29,,,,,,,,,,,
6403,7150000,2021-04-21,Palm Beach,2,4,5,3054,House,1593,54704,0.1,197.9,31.42,1750.0,3400000.0,3750000.0,10.29,1080.0,725000.0,750.0,0.0,12.8,110.0,60.0
6404,4150000,2021-04-21,North Avoca,4,3,4,950,House,2200,45084,0.1,197.9,49.98,,,,,,,,,,,
6405,3600000,2021-04-21,Clovelly,2,3,2,271,House,4736,67236,0.1,197.9,7.11,4750.0,2950000.0,3600000.0,22.03,1450.0,1300000.0,725.0,1.0,13.1,35.0,20.0
6406,3500000,2021-04-21,Sylvania Waters,3,4,3,683,House,3169,39572,0.1,197.9,19.27,,,,,,,,,,,
6407,3260000,2021-04-21,Queens Park,1,3,0,210,House,3066,64168,0.1,197.9,5.13,3000.0,2700000.0,3300000.0,22.22,1400.0,1150000.0,690.0,3.0,11.2,25.0,15.0
6408,2700000,2021-04-21,Pagewood,2,4,2,640,House,3805,38012,0.1,197.9,8.19,4000.0,1750000.0,2000000.0,14.29,820.0,950000.0,650.0,10.0,11.3,40.0,15.0
6409,2540000,2021-04-21,Miranda,2,5,2,582,House,15284,38272,0.1,197.9,20.95,15500.0,1150000.0,1400000.0,21.74,715.0,650000.0,490.0,6.0,11.5,45.0,40.0
6410,2400000,2021-04-21,St Leonards,2,3,2,223,Apartment,5495,72072,0.1,197.9,5.0,5750.0,2300000.0,2700000.0,17.39,840.0,1050000.0,650.0,0.0,12.5,20.0,15.0
6411,2000000,2021-04-21,Pearl Beach,3,3,1,670,House,536,35568,0.1,197.9,36.91,,,,,,,,,,,
6412,1600000,2021-04-21,Kellyville,3,5,2,466,House,27971,46228,0.1,197.9,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
6413,1550000,2021-04-21,Macmasters Beach,2,4,3,734,House,1294,37440,0.1,197.9,44.72,,,,,,,,,,,
6414,1370000,2021-04-21,Monterey,2,3,2,192,House,4532,37232,0.1,197.9,13.19,4750.0,1450000.0,1850000.0,27.59,690.0,700000.0,460.0,1.0,13.9,40.0,25.0
6415,1355000,2021-04-21,Waitara,2,3,2,195,House,5941,43524,0.1,197.9,19.76,6000.0,1500000.0,1800000.0,20.0,690.0,670000.0,480.0,3.0,12.0,45.0,50.0
6416,1170000,2021-04-21,Connells Point,2,3,2,224,House,2829,44200,0.1,197.9,17.09,,,,,,,,,,,
6417,1030000,2021-04-21,Chittaway Bay,2,3,3,777,House,2028,31668,0.1,197.9,63.59,,,,,,,,,,,
6418,3510000,2021-04-22,North Bondi,3,4,1,202,House,9165,62608,0.1,197.9,6.63,,,,,,,,,,,
6419,2920000,2021-04-22,Randwick,1,3,1,341,House,29986,57460,0.1,197.9,6.53,32000.0,2550000.0,2950000.0,15.69,950.0,960000.0,600.0,1.0,12.1,25.0,20.0
6420,2500000,2021-04-22,Woolooware,1,3,2,727,House,3962,44408,0.1,197.9,20.92,4000.0,1700000.0,2000000.0,17.65,900.0,750000.0,540.0,0.0,15.0,50.0,40.0
6421,2500000,2021-04-22,Neutral Bay,1,2,2,297,House,10488,70512,0.1,197.9,3.44,11000.0,2550000.0,2850000.0,11.76,1000.0,940000.0,590.0,0.0,12.7,25.0,15.0
6422,2250000,2021-04-22,Copacabana,3,4,2,575,House,2735,39312,0.1,197.9,46.9,,,,,,,,,,,
6423,2200000,2021-04-22,Cheltenham,3,5,2,789,House,2243,48152,0.1,197.9,17.09,2500.0,1550000.0,2000000.0,29.03,760.0,725000.0,500.0,0.0,14.5,45.0,25.0
6424,1600000,2021-04-22,Grasmere,2,5,3,2041,House,1963,36244,0.1,197.9,53.97,,,,,,,,,,,
6425,1400000,2021-04-22,Camden Park,2,4,2,959,House,2238,50284,0.1,197.9,52.06,,,,,,,,,,,
6426,1150000,2021-04-22,Tascott,3,4,1,734,House,1602,36868,0.1,197.9,46.89,,,,,,,,,,,
6427,1043000,2021-04-22,Point Clare,2,6,2,531,House,3731,31772,0.1,197.9,48.17,,,,,,,,,,,
6428,2650000,2021-04-23,Kellyville,3,4,3,700,House,27971,46228,0.1,197.9,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
6429,2505000,2021-04-23,Terrigal,3,4,2,765,House,11349,38168,0.1,197.9,50.75,,,,,,,,,,,
6430,2280000,2021-04-23,Warrawee,3,4,2,866,House,2995,51636,0.1,197.9,17.2,3100.0,2400000.0,3200000.0,33.33,1000.0,955000.0,610.0,0.0,13.7,40.0,30.0
6431,2130000,2021-04-23,Peakhurst,2,5,4,733,House,10539,31876,0.1,197.9,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
6432,1990000,2021-04-23,Blue Bay,6,6,5,626,House,1027,32188,0.1,197.9,62.76,,,,,,,,,,,
6433,1800000,2021-04-23,Beacon Hill,2,3,1,574,House,7457,41288,0.1,197.9,13.32,,,,,,,,,,,
6434,1375000,2021-04-23,Lake Haven,2,4,2,1087,House,3578,25272,0.1,197.9,74.04,,,,,,,,,,,
6435,1245000,2021-04-23,Claremont Meadows,3,5,2,552,House,4776,41704,0.1,197.9,43.49,,,,,,,,,,,
6436,1205562,2021-04-23,Sydenham,2,2,0,110,House,1145,38844,0.1,197.9,6.9,1250.0,1300000.0,1600000.0,23.08,740.0,670000.0,470.0,0.0,14.8,15.0,20.0
6437,1180000,2021-04-23,St Huberts Island,2,4,2,607,House,1058,34632,0.1,197.9,42.95,,,,,,,,,,,
6438,3341000,2021-04-24,Killcare,1,3,1,1005,House,473,38584,0.1,197.9,40.73,,,,,,,,,,,
6439,3250000,2021-04-24,Palm Beach,2,3,2,611,House,1593,54704,0.1,197.9,31.42,1750.0,3400000.0,3750000.0,10.29,1080.0,725000.0,750.0,0.0,12.8,110.0,60.0
6440,3220000,2021-04-24,Enfield,4,5,4,714,House,2833,33280,0.1,197.9,10.88,3000.0,1250000.0,1650000.0,32.0,600.0,635000.0,470.0,4.0,16.2,45.0,25.0
6441,2850000,2021-04-24,Canley Heights,1,2,1,208,House,10974,22152,0.1,197.9,26.64,,,,,,,,,,,
6442,2450000,2021-04-24,Summer Hill,2,5,1,449,House,7311,51636,0.1,197.9,7.42,7750.0,1700000.0,2100000.0,23.53,770.0,770000.0,475.0,1.0,15.2,30.0,20.0
6443,2350000,2021-04-24,North Rocks,3,5,2,898,House,7965,40092,0.1,197.9,20.61,8000.0,1250000.0,1500000.0,20.0,590.0,605000.0,495.0,0.0,17.1,60.0,35.0
6444,2290000,2021-04-24,Gordon,3,4,2,1050,House,7668,44564,0.1,197.9,12.96,8000.0,2300000.0,2800000.0,21.74,1000.0,940000.0,600.0,0.0,16.2,30.0,30.0
6445,2285000,2021-04-24,Hurstville Grove,2,5,2,670,House,2663,37180,0.1,197.9,16.45,,,,,,,,,,,
6446,2170000,2021-04-24,Lidcombe,3,5,4,607,House,19627,27248,0.1,197.9,14.99,20000.0,1000000.0,1250000.0,25.0,555.0,675000.0,510.0,3.0,13.4,25.0,30.0
6447,2151000,2021-04-24,Hurstville,3,5,2,832,House,29822,25116,0.1,197.9,14.81,30000.0,1400000.0,1600000.0,14.29,590.0,680000.0,520.0,3.0,12.9,25.0,30.0
6448,2100000,2021-04-24,Kyle Bay,2,3,2,550,House,1035,47528,0.1,197.9,17.07,1100.0,1900000.0,2300000.0,21.05,637.5,725000.0,500.0,0.0,13.0,50.0,30.0
6449,2047500,2021-04-24,Revesby,1,3,1,1018,House,14176,31616,0.1,197.9,20.44,14500.0,940000.0,1100000.0,17.02,590.0,715000.0,475.0,11.0,12.3,30.0,35.0
6450,2030000,2021-04-24,Malabar,1,2,0,418,House,5420,36088,0.1,197.9,11.71,5500.0,2000000.0,2350000.0,17.5,1125.0,725000.0,565.0,26.0,15.0,45.0,25.0
6451,2015000,2021-04-24,Dulwich Hill,1,3,1,202,House,13715,47528,0.1,197.9,7.9,14500.0,1500000.0,1900000.0,26.67,725.0,780000.0,475.0,2.0,14.0,20.0,20.0
6452,2015000,2021-04-24,Copacabana,2,3,2,525,House,2735,39312,0.1,197.9,46.9,,,,,,,,,,,
6453,2010000,2021-04-24,Yowie Bay,2,3,1,607,House,3074,45292,0.1,197.9,22.79,3200.0,1800000.0,2100000.0,16.67,825.0,725000.0,500.0,0.0,9.3,70.0,40.0
6454,2005000,2021-04-24,North Strathfield,2,4,2,365,House,4767,42952,0.1,197.9,11.24,,,,,,,,,,,
6455,2000000,2021-04-24,North Parramatta,2,6,2,1326,House,13248,37908,0.1,197.9,19.97,,,,,,,,,,,
6456,2000000,2021-04-24,Lilyfield,2,3,0,177,House,7616,58916,0.1,197.9,4.57,8000.0,1700000.0,2000000.0,17.65,835.0,930000.0,530.0,11.0,12.0,25.0,10.0
6457,1875000,2021-04-24,Shelly Beach,2,4,2,575,House,1318,33696,0.1,197.9,60.56,,,,,,,,,,,
6458,1800000,2021-04-24,Yarrawarrah,3,3,2,783,House,2733,45292,0.1,197.9,26.82,2800.0,1000000.0,1300000.0,30.0,637.5,725000.0,500.0,0.0,15.7,60.0,50.0
6459,1760000,2021-04-24,Constitution Hill,4,5,2,558,House,3966,31096,0.1,197.9,23.17,4000.0,875000.0,1000000.0,14.29,480.0,725000.0,435.0,16.0,12.1,60.0,35.0
6460,1635000,2021-04-24,Yarrawarrah,2,4,2,630,House,2733,45292,0.1,197.9,26.82,2800.0,1000000.0,1300000.0,30.0,637.5,725000.0,500.0,0.0,15.7,60.0,50.0
6461,1552000,2021-04-24,Clemton Park,2,4,4,486,House,1666,26572,0.1,197.9,11.95,1750.0,1150000.0,1400000.0,21.74,645.0,725000.0,520.0,8.0,13.0,45.0,25.0
6462,1500000,2021-04-24,Avalon Beach,0,0,0,974,Land,9905,43628,0.1,197.9,28.35,10000.0,1900000.0,2250000.0,18.42,850.0,790000.0,550.0,0.0,8.6,95.0,55.0
6463,1450000,2021-04-24,Booker Bay,3,3,1,626,House,1326,28860,0.1,197.9,41.1,,,,,,,,,,,
6464,1337000,2021-04-24,Terrigal,2,3,1,315,House,11349,38168,0.1,197.9,50.75,,,,,,,,,,,
6465,1270000,2021-04-24,Hornsby,2,3,1,929,House,22168,38792,0.1,197.9,21.2,23000.0,1150000.0,1400000.0,21.74,600.0,645000.0,460.0,3.0,12.9,40.0,35.0
6466,1250000,2021-04-24,Terrigal,2,4,2,664,House,11349,38168,0.1,197.9,50.75,,,,,,,,,,,
6467,1242000,2021-04-24,Regents Park,2,3,1,481,House,4926,24908,0.1,197.9,16.99,5000.0,810000.0,950000.0,17.28,465.0,430000.0,390.0,11.0,13.9,35.0,30.0
6468,1213000,2021-04-24,Terrigal,2,3,2,569,House,11349,38168,0.1,197.9,50.75,,,,,,,,,,,
6469,1200000,2021-04-24,Fairfield West,3,4,2,557,House,11575,22620,0.1,197.9,26.47,,,,,,,,,,,
6470,1100000,2021-04-24,Yarrawarrah,1,3,2,714,House,2733,45292,0.1,197.9,26.82,2800.0,1000000.0,1300000.0,30.0,637.5,725000.0,500.0,0.0,15.7,60.0,50.0
6471,1050000,2021-04-24,Elizabeth Hills,2,5,2,465,House,2535,39468,0.1,197.9,33.68,,,,,,,,,,,
6472,1025000,2021-04-24,Carramar,2,5,2,822,House,3550,23504,0.1,197.9,22.86,,,,,,,,,,,
6473,1001000,2021-04-24,Liverpool,2,4,4,651,House,27084,24232,0.1,197.9,27.85,28000.0,720000.0,810000.0,12.5,440.0,425000.0,375.0,8.0,13.6,70.0,40.0
6474,1000000,2021-04-24,Woodcroft,2,5,2,450,House,6440,40768,0.1,197.9,32.83,6500.0,710000.0,810000.0,14.08,490.0,725000.0,520.0,2.0,8.4,65.0,40.0
6475,931000,2021-04-24,Liverpool,1,4,1,632,House,27084,24232,0.1,197.9,27.85,28000.0,720000.0,810000.0,12.5,440.0,425000.0,375.0,8.0,13.6,70.0,40.0
6476,800000,2021-04-24,Marsden Park,2,4,1,301,House,1008,32500,0.1,197.9,40.63,5000.0,750000.0,900000.0,20.0,550.0,725000.0,475.0,0.0,2.8,45.0,50.0
6477,715000,2021-04-24,Campbelltown,1,4,3,601,House,12566,30628,0.1,197.9,43.19,13000.0,560000.0,650000.0,16.07,400.0,430000.0,380.0,8.0,11.3,65.0,50.0
6478,2750000,2021-04-26,Avoca Beach,3,5,3,421,House,4584,39728,0.1,197.9,48.53,,,,,,,,,,,
6479,2185000,2021-04-26,Kirkham,2,5,4,4000,House,699,48256,0.1,197.9,49.9,,,,,,,,,,,
6480,1850000,2021-04-26,Kellyville,3,4,2,657,House,27971,46228,0.1,197.9,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
6481,1457000,2021-04-26,Kellyville,2,4,2,333,House,27971,46228,0.1,197.9,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
